,kg,calories
5773,82,151.70000000000002
5774,124,226.92000000000002
5775,117,204.75
5776,88,160.16
5777,133,246.05
5778,97,172.66
5779,163,298.29
5780,131,234.49
5781,56,98.0
5782,149,271.17999999999995
5783,128,225.28
5784,106,191.86
5785,127,227.33
5786,82,147.6
5787,161,283.36
5788,70,128.79999999999998
5789,123,217.71
5790,169,302.51
5791,58,103.24
5792,126,229.32
5793,75,136.5
5794,108,192.24
5795,151,271.8
5796,144,259.2
5797,112,200.48000000000002
5798,99,176.22
5799,50,90.99999999999999
5800,113,205.65999999999997
5801,154,277.2
5802,55,97.9
5803,75,138.0
5804,114,209.76
5805,139,251.59
5806,113,200.01
5807,129,233.49
5808,141,260.85
5809,147,271.95
5810,104,185.12
5811,134,246.55999999999997
5812,52,96.2
5813,128,225.28
5814,64,115.84
5815,149,266.71
5816,153,267.75
5817,101,179.78
5818,153,267.75
5819,53,93.81
5820,121,215.38
5821,162,293.22
5822,65,113.75
5823,98,177.38
5824,95,171.95000000000002
5825,70,126.7
5826,78,141.95999999999998
5827,163,296.65999999999997
5828,117,210.6
5829,128,229.12
5830,135,245.7
5831,148,266.40000000000003
5832,142,248.5
5833,113,202.27
5834,84,152.04
5835,153,281.52
5836,65,117.65
5837,146,270.1
5838,98,180.32
5839,102,184.62
5840,109,195.11
5841,86,157.38
5842,100,185.0
5843,72,126.0
5844,70,125.3
5845,95,167.2
5846,100,177.0
5847,79,144.57
5848,72,131.04
5849,62,110.36
5850,147,269.01
5851,136,247.51999999999998
5852,53,95.93
5853,80,140.8
5854,69,124.89
5855,158,287.56
5856,135,249.75
5857,95,172.89999999999998
5858,59,103.25
5859,146,267.18
5860,131,239.73000000000002
5861,154,269.5
5862,109,198.38
5863,103,182.31
5864,130,239.2
5865,56,102.48
5866,153,270.81
5867,55,96.8
5868,116,205.32
5869,169,295.75
5870,119,210.63
5871,123,225.09
5872,104,182.0
5873,167,298.93
5874,107,189.39000000000001
5875,168,302.40000000000003
5876,142,258.44
5877,65,118.95
5878,60,108.60000000000001
5879,109,194.02
5880,130,236.59999999999997
5881,144,266.40000000000003
5882,98,176.4
5883,120,216.0
5884,105,192.15
5885,81,145.8
5886,109,192.93
5887,51,92.31
5888,128,234.24
5889,155,286.75
5890,137,246.6
5891,91,161.98
5892,64,113.28
5893,91,168.35
5894,82,146.78
5895,146,264.26
5896,99,177.21
5897,143,250.25
5898,133,239.4
5899,69,126.27000000000001
5900,169,310.96
5901,126,226.8
5902,94,169.20000000000002
5903,135,243.0
5904,132,242.88
5905,121,219.01000000000002
5906,112,201.6
5907,66,121.44
5908,55,96.8
5909,53,92.75
5910,63,111.51
5911,136,248.88
5912,124,225.67999999999998
5913,162,289.98
5914,153,273.87
5915,113,201.14000000000001
5916,68,120.36
5917,79,142.20000000000002
5918,129,227.04
5919,137,252.07999999999998
5920,140,246.4
5921,82,147.6
5922,57,103.74
5923,119,217.77
5924,67,117.25
5925,149,266.71
5926,134,238.52
5927,87,152.25
5928,57,99.75
5929,64,113.28
5930,67,121.93999999999998
5931,116,212.28
5932,156,280.8
5933,165,295.35
5934,149,272.67
5935,81,149.85
5936,136,243.44
5937,82,146.78
5938,50,90.0
5939,154,277.2
5940,130,240.5
5941,61,107.97
5942,104,186.16
5943,130,236.59999999999997
5944,55,100.65
5945,56,98.56
5946,129,233.49
5947,163,288.51
5948,99,176.22
5949,119,214.20000000000002
5950,121,215.38
5951,110,193.6
5952,71,129.22
5953,59,109.15
5954,78,141.95999999999998
5955,159,289.38
5956,159,294.15000000000003
5957,139,250.20000000000002
5958,65,115.7
5959,109,194.02
5960,133,238.07
5961,62,112.83999999999999
5962,83,149.4
5963,146,265.71999999999997
5964,59,108.55999999999999
5965,164,298.47999999999996
5966,142,261.28
5967,145,266.79999999999995
5968,106,189.74
5969,68,125.80000000000001
5970,87,153.12
5971,127,222.25
5972,91,159.25
5973,98,174.44
5974,167,303.94
5975,156,277.68
5976,136,251.60000000000002
5977,126,224.28
5978,137,243.86
5979,131,242.35000000000002
5980,60,107.4
5981,78,139.62
5982,111,202.01999999999998
5983,139,255.76
5984,131,235.8
5985,109,198.38
5986,159,279.84
5987,74,131.72
5988,130,237.9
5989,108,189.0
5990,110,196.9
5991,51,90.78
5992,74,135.42000000000002
5993,134,246.55999999999997
5994,165,301.95
5995,78,140.4
5996,133,244.71999999999997
5997,129,237.35999999999999
5998,138,242.88
5999,88,154.88
6000,146,265.71999999999997
6001,63,113.4
6002,138,244.26
6003,134,247.9
6004,131,229.25
6005,72,131.04
6006,57,101.46000000000001
6007,93,164.61
6008,91,166.53
6009,159,278.25
6010,52,92.56
6011,157,282.6
6012,156,285.48
6013,121,214.17000000000002
6014,67,121.27000000000001
6015,75,132.75
6016,69,127.65
6017,94,170.14000000000001
6018,94,172.95999999999998
6019,161,281.75
6020,95,167.2
6021,99,179.19
6022,131,239.73000000000002
6023,157,277.89
6024,161,284.97
6025,76,137.56
6026,63,115.29
6027,125,228.75
6028,153,278.46
6029,162,294.84
6030,156,285.48
6031,149,263.73
6032,76,139.08
6033,59,106.79
6034,71,126.38
6035,113,200.01
6036,111,199.8
6037,164,300.12
6038,78,141.18
6039,113,207.92
6040,113,203.4
6041,50,90.99999999999999
6042,125,226.25
6043,75,138.0
6044,76,137.56
6045,145,263.9
6046,158,289.14
6047,151,265.76
6048,136,239.36
6049,170,306.0
6050,111,199.8
6051,129,225.75
6052,99,177.21
6053,76,136.04
6054,98,177.38
6055,80,144.8
6056,117,214.11
6057,119,217.77
6058,50,90.5
6059,98,181.3
6060,161,296.23999999999995
6061,153,276.93
6062,66,119.46000000000001
6063,111,197.58
6064,67,117.92
6065,115,207.0
6066,90,162.0
6067,162,285.12
6068,113,207.92
6069,128,236.8
6070,69,126.27000000000001
6071,154,275.66
6072,66,117.48
6073,151,264.25
6074,104,184.08
6075,115,208.15
6076,169,300.82
6077,67,120.60000000000001
6078,127,224.79
6079,131,238.42
6080,120,210.0
6081,80,144.8
6082,160,294.4
6083,110,195.8
6084,90,164.70000000000002
6085,154,280.28
6086,82,144.32
6087,133,243.39000000000001
6088,101,180.79
6089,95,175.75
6090,124,226.92000000000002
6091,127,223.52
6092,157,281.03000000000003
6093,152,276.64
6094,58,106.14
6095,103,186.43
6096,136,244.8
6097,109,194.02
6098,147,263.13
6099,134,241.20000000000002
6100,129,237.35999999999999
6101,125,229.99999999999997
6102,94,170.14000000000001
6103,152,269.04
6104,87,152.25
6105,162,298.08
6106,143,258.83
6107,66,117.48
6108,65,116.35000000000001
6109,105,187.95000000000002
6110,120,213.6
6111,75,134.25
6112,160,286.4
6113,136,250.23999999999998
6114,110,194.7
6115,57,103.17
6116,90,165.6
6117,157,281.03000000000003
6118,152,278.16
6119,116,204.16
6120,168,302.40000000000003
6121,78,143.51999999999998
6122,126,229.32
6123,86,154.8
6124,161,293.02
6125,65,117.65
6126,106,195.04
6127,88,154.88
6128,132,242.88
6129,85,154.7
6130,147,257.25
6131,132,241.56
6132,128,229.12
6133,102,184.62
6134,92,165.6
6135,51,90.78
6136,113,202.27
6137,150,265.5
6138,132,236.28
6139,88,160.16
6140,117,216.45000000000002
6141,135,249.75
6142,117,216.45000000000002
6143,53,93.28
6144,82,150.88
6145,69,124.89
6146,159,278.25
6147,150,276.0
6148,149,263.73
6149,66,116.16
6150,164,290.28000000000003
6151,168,310.8
6152,157,274.75
6153,162,294.84
6154,96,169.92000000000002
6155,63,115.29
6156,133,240.73000000000002
6157,152,276.64
6158,163,295.03000000000003
6159,106,196.10000000000002
6160,141,255.21
6161,128,234.24
6162,167,303.94
6163,120,211.2
6164,119,214.20000000000002
6165,102,181.56
6166,53,95.4
6167,112,197.12
6168,58,103.82000000000001
6169,138,255.3
6170,67,118.59
6171,105,183.75
6172,116,205.32
6173,91,168.35
6174,160,281.6
6175,145,261.0
6176,116,212.28
6177,140,252.0
6178,166,298.8
6179,84,153.72
6180,151,274.82
6181,68,120.36
6182,155,286.75
6183,65,118.29999999999998
6184,58,106.72
6185,140,254.79999999999998
6186,140,252.0
6187,126,231.83999999999997
6188,124,219.48
6189,107,192.6
6190,55,101.19999999999999
6191,81,144.18
6192,57,100.32000000000001
6193,143,251.68
6194,102,184.62
6195,88,162.8
6196,69,126.96
6197,79,145.35999999999999
6198,86,155.66
6199,116,207.64000000000001
6200,60,111.0
6201,50,88.0
6202,147,260.19
6203,61,107.97
6204,81,147.42
6205,65,119.6
6206,93,170.19
6207,55,99.55
6208,88,157.52
6209,126,225.54
6210,99,174.24
6211,54,98.82000000000001
6212,158,279.66
6213,107,194.73999999999998
6214,120,220.79999999999998
6215,154,280.28
6216,148,259.0
6217,144,259.2
6218,52,95.16
6219,57,104.88
6220,137,253.45000000000002
6221,98,181.3
6222,92,165.6
6223,68,123.75999999999999
6224,144,253.44
6225,98,178.35999999999999
6226,110,192.5
6227,163,293.40000000000003
6228,144,263.52
6229,110,202.39999999999998
6230,91,160.16
6231,114,200.64000000000001
6232,135,238.95
6233,146,256.96
6234,64,116.47999999999999
6235,136,248.88
6236,83,151.05999999999997
6237,155,286.75
6238,78,141.95999999999998
6239,95,171.0
6240,122,219.6
6241,107,189.39000000000001
6242,78,141.95999999999998
6243,90,160.2
6244,102,184.62
6245,91,163.8
6246,83,146.08
6247,143,254.54
6248,81,148.23000000000002
6249,62,111.60000000000001
6250,170,297.5
6251,56,103.60000000000001
6252,128,235.51999999999998
6253,106,187.62
6254,126,228.06
6255,78,140.4
6256,70,128.79999999999998
6257,162,285.12
6258,122,225.70000000000002
6259,129,233.49
6260,59,108.55999999999999
6261,60,105.6
6262,82,149.23999999999998
6263,62,114.7
6264,87,160.95000000000002
6265,117,209.43
6266,125,228.75
6267,72,130.32
6268,138,241.5
6269,121,216.59
6270,135,238.95
6271,86,157.38
6272,106,190.8
6273,93,171.11999999999998
6274,160,284.8
6275,164,303.40000000000003
6276,115,211.6
6277,166,297.14
6278,92,170.20000000000002
6279,98,172.48
6280,72,130.32
6281,111,195.36
6282,54,96.12
6283,57,101.46000000000001
6284,131,229.25
6285,88,156.64000000000001
6286,105,185.85
6287,56,100.24000000000001
6288,74,136.16
6289,55,96.8
6290,110,203.5
6291,112,197.12
6292,139,248.81
6293,83,145.25
6294,61,111.63000000000001
6295,127,223.52
6296,94,169.20000000000002
6297,115,202.4
6298,136,251.60000000000002
6299,129,237.35999999999999
6300,58,103.24
6301,72,128.88
6302,72,130.32
6303,119,213.01
6304,72,129.6
6305,124,217.0
6306,127,234.95000000000002
6307,119,216.57999999999998
6308,90,160.2
6309,74,136.9
6310,68,124.44
6311,152,275.12
6312,114,202.92000000000002
6313,108,198.71999999999997
6314,168,302.40000000000003
6315,57,105.45
6316,135,241.65
6317,146,267.18
6318,99,176.22
6319,88,161.92
6320,102,186.66
6321,121,211.75
6322,152,273.6
6323,146,261.34000000000003
6324,107,188.32
6325,106,195.04
6326,136,238.0
6327,167,303.94
6328,133,235.41
6329,54,99.9
6330,59,108.55999999999999
6331,55,96.25
6332,159,292.56
6333,148,272.32
6334,89,163.76
6335,162,285.12
6336,124,221.96
6337,151,271.8
6338,138,245.64000000000001
6339,146,265.71999999999997
6340,103,182.31
6341,116,214.60000000000002
6342,128,229.12
6343,85,157.25
6344,118,217.11999999999998
6345,53,96.46
6346,162,291.6
6347,158,281.24
6348,162,299.7
6349,145,258.1
6350,146,270.1
6351,140,253.4
6352,130,234.0
6353,96,173.76
6354,84,155.4
6355,148,273.8
6356,83,153.55
6357,52,91.52
6358,144,263.52
6359,139,255.76
6360,103,185.4
6361,64,113.28
6362,100,177.0
6363,111,199.8
6364,152,276.64
6365,107,187.25
6366,137,252.07999999999998
6367,146,262.8
6368,169,307.58
6369,101,180.79
6370,57,103.74
6371,97,170.72
6372,165,298.65000000000003
6373,95,169.1
6374,116,214.60000000000002
6375,110,193.6
6376,107,193.67000000000002
6377,164,296.84000000000003
6378,57,105.45
6379,113,197.75
6380,141,246.75
6381,128,230.4
6382,94,167.32
6383,148,267.88
6384,157,288.88
6385,129,225.75
6386,63,110.88
6387,128,225.28
6388,142,252.76
6389,79,140.62
6390,141,258.03000000000003
6391,160,291.2
6392,155,271.25
6393,65,114.4
6394,73,128.48
6395,115,210.45000000000002
6396,101,186.85000000000002
6397,110,196.9
6398,148,267.88
6399,65,113.75
6400,108,189.0
6401,55,99.0
6402,75,138.75
6403,65,119.6
6404,146,255.5
6405,133,246.05
6406,83,147.74
6407,128,234.24
6408,136,238.0
6409,145,258.1
6410,138,255.3
6411,105,190.05
6412,118,213.58
6413,151,279.35
6414,91,161.07
6415,84,147.0
6416,147,257.25
6417,150,264.0
6418,140,257.59999999999997
6419,87,153.12
6420,71,126.38
6421,111,199.8
6422,131,233.18
6423,88,154.88
6424,78,142.74
6425,56,101.36
6426,94,167.32
6427,80,142.4
6428,132,238.92000000000002
6429,52,95.67999999999999
6430,81,148.23000000000002
6431,72,128.88
6432,162,298.08
6433,59,109.15
6434,100,181.99999999999997
6435,51,92.31
6436,127,231.14
6437,79,143.78
6438,147,257.25
6439,84,154.56
6440,62,113.46000000000001
6441,111,203.13
6442,56,98.0
6443,71,124.96
6444,98,177.38
6445,69,124.2
6446,130,237.9
6447,116,214.60000000000002
6448,105,186.9
6449,106,187.62
6450,133,232.75
6451,130,228.8
6452,157,274.75
6453,72,128.16
6454,125,222.5
6455,61,109.8
6456,54,99.9
6457,156,276.12
6458,78,141.95999999999998
6459,156,287.03999999999996
6460,142,249.92
6461,162,291.6
6462,120,219.60000000000002
6463,130,239.2
6464,156,273.0
6465,81,148.23000000000002
6466,157,285.73999999999995
6467,140,259.0
6468,68,119.68
6469,53,98.05000000000001
6470,111,203.13
6471,146,264.26
6472,72,131.76
6473,95,169.1
6474,60,105.6
6475,151,277.84
6476,125,231.25
6477,130,235.3
6478,165,303.59999999999997
6479,151,270.29
6480,112,197.12
6481,88,159.28
6482,94,170.14000000000001
6483,170,297.5
6484,139,251.59
6485,111,203.13
6486,142,249.92
6487,160,294.4
6488,70,122.5
6489,66,118.14
6490,168,299.04
6491,70,126.0
6492,81,143.37
6493,52,91.0
6494,72,126.0
6495,167,298.93
6496,50,90.5
6497,68,123.08
6498,60,108.0
6499,117,207.09
6500,73,131.4
6501,137,246.6
6502,114,209.76
6503,153,278.46
6504,165,298.65000000000003
6505,143,260.26
6506,53,96.46
6507,127,228.6
6508,70,128.1
6509,103,187.45999999999998
6510,76,139.08
6511,77,141.67999999999998
6512,90,157.5
6513,140,246.4
6514,150,271.5
6515,96,177.60000000000002
6516,112,196.0
6517,157,282.6
6518,104,192.4
6519,125,218.75
6520,65,117.65
6521,51,89.76
6522,134,234.5
6523,144,263.52
6524,72,133.20000000000002
6525,99,178.20000000000002
6526,74,130.98
6527,56,103.03999999999999
6528,120,212.4
6529,161,288.19
6530,57,104.31
6531,142,257.02
6532,120,220.79999999999998
6533,156,273.0
6534,69,124.2
6535,110,198.0
6536,160,286.4
6537,167,293.92
6538,135,249.75
6539,81,143.37
6540,90,165.6
6541,95,170.05
6542,158,278.08
6543,83,147.74
6544,77,135.52
6545,146,268.64
6546,155,277.45
6547,129,236.07000000000002
6548,163,288.51
6549,102,183.6
6550,113,198.88
6551,57,102.03
6552,59,107.97
6553,94,170.14000000000001
6554,141,252.39000000000001
6555,130,236.59999999999997
6556,64,118.4
6557,70,128.79999999999998
6558,129,238.65
6559,114,207.48
6560,69,121.44
6561,56,101.91999999999999
6562,82,144.32
6563,74,136.16
6564,106,186.56
6565,143,260.26
6566,133,240.73000000000002
6567,139,244.64000000000001
6568,57,100.32000000000001
6569,67,119.93
6570,84,150.36
6571,152,281.2
6572,118,217.11999999999998
6573,165,290.4
6574,79,146.15
6575,80,141.6
6576,163,286.88
6577,146,270.1
6578,60,107.4
6579,155,283.65000000000003
6580,100,176.0
6581,100,175.0
6582,167,307.28
6583,157,284.17
6584,107,197.95000000000002
6585,83,149.4
6586,117,204.75
6587,149,268.2
6588,129,227.04
6589,141,246.75
6590,162,286.74
6591,140,253.4
6592,143,263.12
6593,120,219.60000000000002
6594,99,182.16
6595,93,169.26
6596,98,172.48
6597,100,176.0
6598,73,131.4
6599,147,261.66
6600,113,201.14000000000001
6601,58,101.5
6602,83,153.55
6603,111,200.91
6604,85,152.15
6605,121,219.01000000000002
6606,92,162.84
6607,59,108.55999999999999
6608,155,271.25
6609,78,138.06
6610,121,217.8
6611,56,100.8
6612,143,254.54
6613,54,95.58
6614,132,234.96
6615,99,179.19
6616,161,288.19
6617,78,142.74
6618,82,147.6
6619,50,89.0
6620,62,114.07999999999998
6621,63,112.77
6622,112,207.20000000000002
6623,116,208.8
6624,123,220.17000000000002
6625,161,293.02
6626,137,241.12
6627,64,114.56
6628,130,235.3
6629,132,231.0
6630,60,107.4
6631,130,231.4
6632,61,109.8
6633,161,296.23999999999995
6634,63,116.55000000000001
6635,141,255.21
6636,56,101.36
6637,121,211.75
6638,99,177.21
6639,159,292.56
6640,126,228.06
6641,130,232.70000000000002
6642,70,129.5
6643,77,138.6
6644,153,278.46
6645,89,164.65
6646,142,257.02
6647,76,133.76
6648,64,113.92
6649,110,203.5
6650,150,271.5
6651,139,243.25
6652,96,175.68
6653,161,289.8
6654,109,200.55999999999997
6655,80,140.8
6656,102,184.62
6657,129,225.75
6658,125,225.0
6659,117,211.77
6660,133,244.71999999999997
6661,95,167.2
6662,51,93.33
6663,65,116.35000000000001
6664,73,130.67000000000002
6665,126,226.8
6666,50,90.99999999999999
6667,159,278.25
6668,130,237.9
6669,115,204.70000000000002
6670,74,133.20000000000002
6671,144,257.76
6672,144,263.52
6673,146,268.64
6674,50,92.0
6675,106,193.98000000000002
6676,148,264.92
6677,81,143.37
6678,138,244.26
6679,98,176.4
6680,105,189.0
6681,120,220.79999999999998
6682,74,131.72
6683,129,237.35999999999999
6684,70,128.79999999999998
6685,131,233.18
6686,83,152.72
6687,68,123.75999999999999
6688,106,187.62
6689,145,262.45
6690,168,304.08
6691,57,102.03
6692,99,173.25
6693,89,155.75
6694,63,110.25
6695,65,116.35000000000001
6696,130,237.9
6697,139,250.20000000000002
6698,167,303.94
6699,99,182.16
6700,155,275.9
6701,169,300.82
6702,140,246.4
6703,72,128.16
6704,135,241.65
6705,52,92.04
6706,155,272.8
6707,157,282.6
6708,158,292.3
6709,163,290.14
6710,156,279.24
6711,102,183.6
6712,67,117.92
6713,70,126.0
6714,82,145.14000000000001
6715,54,98.27999999999999
6716,135,243.0
6717,103,184.37
6718,59,107.97
6719,101,186.85000000000002
6720,82,151.70000000000002
6721,76,136.8
6722,143,264.55
6723,104,184.08
6724,50,92.0
6725,56,103.60000000000001
6726,111,196.47
6727,140,256.2
6728,60,107.4
6729,98,172.48
6730,138,251.15999999999997
6731,139,248.81
6732,149,260.75
6733,141,252.39000000000001
6734,127,233.67999999999998
6735,131,242.35000000000002
6736,85,156.39999999999998
6737,134,247.9
6738,135,241.65
6739,162,293.22
6740,139,247.42000000000002
6741,127,232.41
6742,151,277.84
6743,107,190.46
6744,119,216.57999999999998
6745,60,108.60000000000001
6746,133,246.05
6747,164,291.92
6748,112,203.83999999999997
6749,99,183.15
6750,116,206.48
6751,107,197.95000000000002
6752,150,276.0
6753,90,157.5
6754,139,251.59
6755,122,214.72
6756,127,226.06
6757,54,98.82000000000001
6758,59,103.84
6759,87,156.6
6760,73,134.32
6761,60,107.4
6762,149,269.69
6763,95,172.89999999999998
6764,101,178.77
6765,98,181.3
6766,78,138.84
6767,50,89.0
6768,146,258.42
6769,156,282.36
6770,154,281.82
6771,167,305.61
6772,53,95.4
6773,133,232.75
6774,96,174.71999999999997
6775,86,155.66
6776,73,134.32
6777,147,258.72
6778,127,226.06
6779,170,311.1
6780,155,271.25
6781,104,184.08
6782,130,240.5
6783,133,242.05999999999997
6784,120,220.79999999999998
6785,62,111.60000000000001
6786,136,242.08
6787,55,97.9
6788,81,143.37
6789,122,222.04
6790,62,113.46000000000001
6791,87,156.6
6792,152,270.56
6793,50,89.5
6794,105,185.85
6795,55,96.25
6796,170,300.9
6797,141,246.75
6798,115,207.0
6799,156,276.12
6800,70,126.7
6801,55,101.75
6802,118,218.3
6803,163,290.14
6804,50,92.0
6805,82,143.5
6806,155,286.75
6807,62,113.46000000000001
6808,96,174.71999999999997
6809,141,248.16
6810,117,207.09
6811,129,228.33
6812,105,190.05
6813,156,285.48
6814,106,185.5
6815,114,207.48
6816,167,302.27
6817,68,123.08
6818,120,213.6
6819,122,214.72
6820,165,303.59999999999997
6821,63,115.29
6822,141,256.62
6823,133,243.39000000000001
6824,158,290.71999999999997
6825,65,115.7
6826,73,134.32
6827,56,101.91999999999999
6828,167,300.6
6829,95,174.79999999999998
6830,116,212.28
6831,110,200.2
6832,65,118.29999999999998
6833,90,160.2
6834,115,205.85
6835,100,176.0
6836,81,148.23000000000002
6837,143,253.11
6838,118,206.5
6839,61,112.24
6840,145,255.2
6841,103,187.45999999999998
6842,103,187.45999999999998
6843,161,286.58
6844,75,135.75
6845,85,152.15
6846,158,290.71999999999997
6847,128,232.95999999999998
6848,102,186.66
6849,150,271.5
6850,106,192.92
6851,91,160.16
6852,120,216.0
6853,92,169.27999999999997
6854,67,123.27999999999999
6855,122,215.94
6856,118,207.68
6857,122,223.26000000000002
6858,169,309.27000000000004
6859,59,105.02
6860,104,185.12
6861,105,191.1
6862,104,190.32
6863,167,293.92
6864,125,226.25
6865,144,257.76
6866,145,255.2
6867,63,112.14
6868,90,164.70000000000002
6869,128,232.95999999999998
6870,75,138.75
6871,137,246.6
6872,73,130.67000000000002
6873,116,206.48
6874,138,251.15999999999997
6875,66,116.82000000000001
6876,137,242.49
6877,77,136.29
6878,87,152.25
6879,156,273.0
6880,149,274.15999999999997
6881,73,127.75
6882,67,121.27000000000001
6883,103,190.55
6884,151,270.29
6885,122,215.94
6886,103,188.49
6887,106,190.8
6888,92,167.44
6889,70,125.3
6890,163,296.65999999999997
6891,111,198.69
6892,93,172.05
6893,136,250.23999999999998
6894,95,172.89999999999998
6895,62,114.07999999999998
6896,110,193.6
6897,73,134.32
6898,121,212.96
6899,85,148.75
6900,83,146.08
6901,69,124.2
6902,71,128.51
6903,103,182.31
6904,88,156.64000000000001
6905,104,184.08
6906,52,92.04
6907,97,178.48
6908,124,219.48
6909,131,242.35000000000002
6910,52,92.04
6911,130,237.9
6912,132,240.23999999999998
6913,169,297.44
6914,94,166.38
6915,159,278.25
6916,84,147.0
6917,112,201.6
6918,121,211.75
6919,102,186.66
6920,162,283.5
6921,116,205.32
6922,168,300.72
6923,68,123.08
6924,122,220.82
6925,55,99.0
6926,137,246.6
6927,105,184.8
6928,102,184.62
6929,100,177.0
6930,89,155.75
6931,87,160.95000000000002
6932,104,189.27999999999997
6933,112,202.72
6934,50,88.0
6935,118,211.22
6936,141,248.16
6937,155,282.09999999999997
6938,95,174.79999999999998
6939,134,235.84
6940,135,241.65
6941,111,198.69
6942,130,227.5
6943,158,284.40000000000003
6944,81,142.56
6945,138,255.3
6946,124,218.24
6947,56,103.03999999999999
6948,134,237.18
6949,139,243.25
6950,143,258.83
6951,60,109.80000000000001
6952,168,309.12
6953,58,101.5
6954,150,267.0
6955,130,240.5
6956,167,307.28
6957,75,132.0
6958,142,258.44
6959,161,289.8
6960,135,238.95
6961,101,183.82
6962,56,103.03999999999999
6963,72,133.20000000000002
6964,95,170.05
6965,51,89.25
6966,145,265.35
6967,163,296.65999999999997
6968,83,153.55
6969,106,185.5
6970,129,236.07000000000002
6971,119,213.01
6972,122,220.82
6973,107,193.67000000000002
6974,79,139.04
6975,100,181.0
6976,119,211.82
6977,169,304.2
6978,57,103.74
6979,138,247.02
6980,125,218.75
6981,73,135.05
6982,160,291.2
6983,152,279.67999999999995
6984,147,267.53999999999996
6985,66,117.48
6986,76,136.04
6987,156,274.56
6988,151,264.25
6989,102,187.67999999999998
6990,119,210.63
6991,85,150.45
6992,53,94.34
6993,67,121.27000000000001
6994,166,303.78000000000003
6995,139,247.42000000000002
6996,139,257.15000000000003
6997,127,226.06
6998,58,102.08
6999,99,174.24
7000,132,244.20000000000002
7001,91,159.25
7002,156,288.6
7003,113,198.88
7004,140,249.20000000000002
7005,67,123.27999999999999
7006,156,287.03999999999996
7007,148,259.0
7008,62,114.7
7009,110,193.6
7010,115,203.55
7011,131,238.42
7012,148,261.96
7013,142,259.86
7014,161,284.97
7015,128,232.95999999999998
7016,94,169.20000000000002
7017,63,111.51
7018,154,277.2
7019,75,132.0
7020,117,209.43
7021,154,281.82
7022,101,185.83999999999997
7023,74,133.94
7024,166,302.11999999999995
7025,95,174.79999999999998
7026,75,134.25
7027,163,298.29
7028,60,105.0
7029,84,147.0
7030,84,154.56
7031,66,118.8
7032,161,289.8
7033,69,122.82000000000001
7034,98,173.46
7035,116,212.28
7036,57,103.74
7037,152,266.0
7038,142,258.44
7039,60,107.4
7040,149,262.24
7041,68,119.0
7042,83,145.25
7043,136,238.0
7044,117,212.93999999999997
7045,160,289.6
7046,158,285.98
7047,57,102.60000000000001
7048,106,190.8
7049,170,297.5
7050,79,142.99
7051,148,260.48
7052,77,137.06
7053,53,97.52
7054,164,301.76
7055,109,196.20000000000002
7056,57,100.32000000000001
7057,124,229.4
7058,94,169.20000000000002
7059,161,289.8
7060,147,263.13
7061,75,135.75
7062,125,221.25
7063,63,114.66
7064,138,248.4
7065,108,195.48000000000002
7066,85,157.25
7067,144,266.40000000000003
7068,59,105.02
7069,95,167.2
7070,53,96.46
7071,50,92.0
7072,108,198.71999999999997
7073,60,109.19999999999999
7074,133,244.71999999999997
7075,81,148.23000000000002
7076,125,228.75
7077,134,237.18
7078,169,302.51
7079,57,103.17
7080,54,98.82000000000001
7081,54,98.82000000000001
7082,119,211.82
7083,64,113.28
7084,154,271.04
7085,130,227.5
7086,148,272.32
7087,162,294.84
7088,154,271.04
7089,147,261.66
7090,126,229.32
7091,64,115.2
7092,164,303.40000000000003
7093,91,159.25
7094,88,155.76
7095,91,166.53
7096,94,165.44
7097,151,270.29
7098,134,242.54000000000002
7099,115,201.25
7100,67,121.93999999999998
7101,58,102.08
7102,159,283.02
7103,144,259.2
7104,150,262.5
7105,86,159.1
7106,51,90.27
7107,110,193.6
7108,87,158.33999999999997
7109,169,299.13
7110,89,155.75
7111,128,231.68
7112,148,264.92
7113,150,276.0
7114,54,99.35999999999999
7115,131,237.11
7116,75,136.5
7117,94,169.20000000000002
7118,99,178.20000000000002
7119,107,196.88
7120,54,98.27999999999999
7121,59,103.84
7122,63,113.4
7123,57,103.74
7124,148,270.84000000000003
7125,137,249.33999999999997
7126,97,172.66
7127,54,96.66
7128,153,273.87
7129,89,161.98
7130,122,217.16
7131,110,196.9
7132,82,146.78
7133,120,212.4
7134,96,169.92000000000002
7135,69,120.75
7136,141,255.21
7137,59,107.97
7138,88,160.16
7139,115,208.15
7140,145,259.55
7141,164,290.28000000000003
7142,62,112.83999999999999
7143,115,205.85
7144,114,204.06
7145,154,271.04
7146,141,256.62
7147,91,161.07
7148,170,314.5
7149,99,175.23
7150,170,309.4
7151,132,236.28
7152,135,240.3
7153,143,258.83
7154,149,265.22
7155,109,190.75
7156,68,123.08
7157,162,294.84
7158,134,235.84
7159,152,273.6
7160,81,148.23000000000002
7161,80,141.6
7162,64,113.92
7163,92,162.84
7164,115,202.4
7165,106,195.04
7166,117,216.45000000000002
7167,68,124.44
7168,131,241.04
7169,160,292.8
7170,156,277.68
7171,101,183.82
7172,107,194.73999999999998
7173,54,96.12
7174,95,173.85
7175,92,161.0
7176,164,298.47999999999996
7177,90,164.70000000000002
7178,140,257.59999999999997
7179,96,177.60000000000002
7180,130,231.4
7181,146,268.64
7182,131,239.73000000000002
7183,111,196.47
7184,60,109.80000000000001
7185,82,150.88
7186,108,190.08
